,AAPL,AAPL,AAPL,AAPL,AAPL,AAPL,MSFT,MSFT,MSFT,MSFT,MSFT,MSFT,GOOGL,GOOGL,GOOGL,GOOGL,GOOGL,GOOGL,AMZN,AMZN,AMZN,AMZN,AMZN,AMZN,TSLA,TSLA,TSLA,TSLA,TSLA,TSLA,META,META,META,META,META,META,NVDA,NVDA,NVDA,NVDA,NVDA,NVDA,JPM,JPM,JPM,JPM,JPM,JPM,JNJ,JNJ,JNJ,JNJ,JNJ,JNJ,V,V,V,V,V,V
,Close,sma_20,rsi_14,macd,atr_14,ESG,Close,sma_20,rsi_14,macd,atr_14,ESG,Close,sma_20,rsi_14,macd,atr_14,ESG,Close,sma_20,rsi_14,macd,atr_14,ESG,Close,sma_20,rsi_14,macd,atr_14,ESG,Close,sma_20,rsi_14,macd,atr_14,ESG,Close,sma_20,rsi_14,macd,atr_14,ESG,Close,sma_20,rsi_14,macd,atr_14,ESG,Close,sma_20,rsi_14,macd,atr_14,ESG,Close,sma_20,rsi_14,macd,atr_14,ESG
9,0.2771625446792635,0.25205217031714733,0.5241299204895526,0.7402769111977279,0.2179266283308422,0.0,0.24830156736199938,0.23407232380991738,0.32002768884485605,0.4868474040497769,0.48024130438673307,0.0,0.23022968242310704,0.22181691583588287,0.43366843019570256,0.7490110723473045,0.25901450716300084,0.0,0.4420693534028327,0.4360766563180708,0.5889433657190632,0.707314224508301,0.5052058048304859,0.0,0.5227745417996986,0.6135019790856181,0.3678214326387094,0.45625715770504244,0.7336954353453655,0.0,0.19279182937259537,0.30014795556048024,0.011270845162392573,0.11668628216884674,0.38805166907743915,0.0,0.06877536870887935,0.06922569524639663,0.3626095913376633,0.5164821109191305,0.10296377167663488,0.0,0.19469026787971705,0.18200216377527578,0.4266659768443582,0.7094828134262239,0.21156437363523614,0.0,0.22728024266695335,0.1875286314752107,0.5391604725334316,0.5966306366646206,0.30014905975499395,0.0,0.2372487870757647,0.1762211470880053,0.6300636669362554,0.8060612935589958,0.37108089138377653,0.0
10,0.29623171846071494,0.25301400877265257,0.6073114078323993,0.7507956630725785,0.2129246504579853,0.0,0.2588098955864737,0.2324788233980084,0.3744863220637534,0.48658355296574546,0.4487900213871534,0.0,0.23104703547468897,0.2219870066834569,0.4380448033454394,0.7086122650029462,0.24395485363997588,0.0,0.4622691258503143,0.43605254717464403,0.6399992586816801,0.7904241680298378,0.49953131726754946,0.0,0.5359192814298753,0.6065153951661578,0.39533312595285636,0.49713459141064453,0.6958168522268666,0.0,0.18608664243868,0.2920310107281337,0.0,0.07476603768241458,0.3726561493761481,0.0,0.07071220613417376,0.06859440372600914,0.3978483124091126,0.5261730156357354,0.10101083998365802,0.0,0.20624676355386456,0.1795427677048398,0.5064693835362921,0.7578697993972371,0.22149408883815488,0.0,0.23286239119725827,0.1863675442730841,0.559489674151467,0.5796429048097395,0.2706637612367637,0.0,0.24105908422731814,0.18040457612689642,0.6418458774269395,0.7599516198911661,0.35190337888277456,0.0
11,0.30495412528042565,0.25349264585994546,0.64215890068774,0.7630691007809276,0.19204032601409016,0.0,0.2781674486223984,0.2318601199983249,0.46663151308436074,0.5197012970657335,0.4329214891713653,0.0,0.24009994831845005,0.22241975840855704,0.486514889143875,0.6988351307229903,0.23113821948081043,0.0,0.46096816741704405,0.4346649190624693,0.635799124417987,0.8303838396575226,0.4707433241310945,0.0,0.5448855852440083,0.5997197449394277,0.4143545780059878,0.53850606812941,0.6540472615371251,0.0,0.20284253647006117,0.28432935243385665,0.09909419693952604,0.10438107613901088,0.3667644333859058,0.0,0.07885207996023641,0.06828812247673235,0.527190316424373,0.549644628874482,0.10249253389543299,0.0,0.20885505183045955,0.17718720314089265,0.5234281533840752,0.7908172063804655,0.20355226636320908,0.0,0.23261385121008993,0.18654392998227376,0.5582974312895659,0.5632822837225743,0.22977308577083877,0.0,0.25537264650830305,0.18472421795605243,0.685508405121436,0.7420584460877929,0.3439243005706716,0.0
12,0.2799296194841602,0.2524206260817855,0.5135977502932263,0.7268372517317379,0.19515078067204417,0.0,0.2524642450636486,0.22925242800051615,0.3580878021923601,0.49160112714785015,0.4419789423921173,0.0,0.227831153645915,0.22176446390373789,0.4147752082188747,0.6485505972611347,0.22350046903312765,0.0,0.44827212470129685,0.4326018492692395,0.5937545684297898,0.8227416936266434,0.4427283242959182,0.0,0.5202729474683866,0.5893686971428581,0.3701629851847981,0.5384022131034573,0.6415972514423547,0.0,0.19727147212245716,0.27641553924675427,0.08690271660575177,0.1374340328207831,0.3497820040532311,0.0,0.07436165384309665,0.06768905695917654,0.45334941602629936,0.5517290372380033,0.101246640996993,0.0,0.20624676355386456,0.17448554327293087,0.5014391124375503,0.8008952508493792,0.20261763449897532,0.0,0.2069376277411481,0.18627200779218667,0.4435727050123936,0.5122398593920032,0.21975804909384078,0.0,0.23137205344203138,0.18740848241773667,0.5744069214154612,0.674333763408051,0.3393703419485723,0.0
13,0.25899535641718663,0.2513000584761852,0.4238034757035169,0.667700294557685,0.20043658160055933,0.0,0.23109825053232746,0.2276507391487762,0.2812761571968792,0.4340679649025128,0.4470559561749481,0.0,0.20992536920342197,0.2207608164937433,0.3243906868000247,0.5593394915995396,0.23416058435594161,0.0,0.4151092054019728,0.42996776677045034,0.492922045529478,0.7531653895394793,0.4417599923247059,0.0,0.48032780375282247,0.5805630929325953,0.3059205327306009,0.49416816708198497,0.6529731360613915,0.0,0.18519357803248732,0.26837081735664614,0.06097868980480242,0.15980436488543415,0.3418988161462233,0.0,0.06480482422649783,0.06696577205438256,0.3234407510914052,0.5286279658652644,0.10955308933670906,0.0,0.1981010595938742,0.17139021429976775,0.4351417200530657,0.7839388211531103,0.21182843670718984,0.0,0.1857274635621866,0.18550037862224356,0.3645847113682225,0.448409896520437,0.22024217166192772,0.0,0.22696815226438782,0.19004259292304648,0.555242972502956,0.6134297390015406,0.33470347834825087,0.0
14,0.26043907610550787,0.2499645666288023,0.43078487967476936,0.6293695964396474,0.18972410349655316,0.0,0.2309815596774797,0.22515627743525257,0.2808693225195628,0.3987592831628602,0.4164597190821957,0.0,0.21505876750681974,0.2198387880444092,0.3550160496381336,0.5147442395145392,0.22135744472791868,0.0,0.4259902870337027,0.42764945772315033,0.5267155791608771,0.7160240491414271,0.44554255350078426,0.0,0.4944588482950788,0.5716399549183709,0.3393455358335156,0.48824903811490866,0.6388559376273586,0.0,0.18257105829720904,0.25977914713311495,0.055377244960294336,0.19222652304288818,0.3217959684517172,0.0,0.06642565917872856,0.06622899122131526,0.3495592380193367,0.5161171498333404,0.10596229477589271,0.0,0.192362798344562,0.17022215449206202,0.39150196384313735,0.7557345080278689,0.2088017638371745,0.0,0.15955543686541707,0.18385427169286706,0.28241324369919224,0.373056479821669,0.2567998898345467,0.0,0.23014866220151275,0.1929336976560665,0.5670404514807974,0.5733116658174826,0.32288535747553515,0.0
15,0.28395986711975907,0.2510431187723149,0.5376048728977096,0.6378060168035202,0.18789651996713158,0.0,0.2469042150325088,0.22479851197311151,0.3624414926852238,0.40770771870880146,0.39100385749469047,0.0,0.21952747581405252,0.21998113403373537,0.38178510887824335,0.4985076849292894,0.2056112638299054,0.0,0.43379311313548397,0.4268489742817957,0.5511486759157411,0.6958439761480435,0.41870817694701096,0.0,0.5363047735536477,0.5660925680112703,0.4303900561549881,0.5392971840205679,0.6276551971485043,0.0,0.18724905823862031,0.25247020801755704,0.08639108287697317,0.2431704583378658,0.3028229919851574,0.0,0.07778171192620578,0.06639204561588596,0.5068951158215935,0.5328271676064439,0.11302507348667883,0.0,0.20131114094613062,0.17096840905370347,0.4619218884558927,0.7530146489439451,0.2049189729801801,0.0,0.18076560104437855,0.18400858239835527,0.3758349656660706,0.3614488730665951,0.2520750370317987,0.0,0.24228370462073157,0.19620307650423952,0.6117867903726664,0.5641667901231406,0.31143934662866446,0.0
16,0.2825162410275278,0.2532404065279391,0.5307232861540401,0.6390814984643184,0.18016759311557767,0.0,0.24588346843597297,0.22427161019722064,0.3582208717764705,0.4137556485488387,0.3780117162417145,0.0,0.2241901366029907,0.22059236633630191,0.40984843845042496,0.5013951836593568,0.1958389408785275,0.0,0.44302761386188927,0.42744808979440563,0.5803881062616538,0.6890706758804919,0.4002510244627882,0.0,0.5371655636750017,0.5623837026458293,0.4321785594929444,0.5750400706005311,0.5894273590676513,0.0,0.18092661319307324,0.24471738564559653,0.07076755355671677,0.2835218348590888,0.2912081852074394,0.0,0.07786327917574143,0.06678976862192376,0.5078941003751789,0.5412904789275739,0.10837821462859078,0.0,0.2024346863199224,0.1722813876607654,0.47050926511782726,0.749470028393464,0.1935221768164924,0.0,0.1795256673926391,0.18447157755023813,0.37171680190044126,0.35912438010962733,0.239068687510538,0.0,0.24717657818430316,0.20000464753130043,0.6295375975225059,0.5620247367616835,0.30013668488718326,0.0
17,0.26043907610550787,0.254780940320802,0.4312846504351118,0.6060029351632529,0.17910007930318605,0.0,0.22030182167645096,0.22258638580159318,0.2593527564135983,0.373943751923172,0.3834879425178963,0.0,0.2027280704071609,0.2204131872117267,0.29913344506409056,0.4429040385007329,0.2043159957357879,0.0,0.4230020705887816,0.4284407968419509,0.5128032392774575,0.6452380305340724,0.3985953332893139,0.0,0.4949878328022316,0.5562286097710515,0.35624345975209754,0.5484826737014628,0.5843479344723626,0.0,0.16840936902346665,0.23652822133616042,0.0410970062941442,0.3042493754285388,0.2844249777218478,0.0,0.06764894388943221,0.06688809940790633,0.3737592464647354,0.52065210133412,0.11587897213828742,0.0,0.1881093476000611,0.17309686201203112,0.3598777925253483,0.7124044939642152,0.19702092316758982,0.0,0.16687332227529006,0.18516237009897285,0.3295669414337575,0.3470067117750981,0.2363097857168176,0.0,0.22657666706742186,0.20278803351235064,0.5267973276783171,0.5191002493841376,0.2921362200877009,0.0
18,0.25093467395380864,0.2564955134950554,0.392585352446214,0.5712119818924293,0.1801964463374971,0.0,0.21213465537063692,0.22135481753581,0.2309335552777057,0.33845197433101815,0.37376604497681987,0.0,0.19391046289601177,0.2204251986397066,0.26005673221494296,0.3845007702502759,0.20058990797083026,0.0,0.41109014777886377,0.43175264516149003,0.47452553620369703,0.5926607110473114,0.3860616753198686,0.0,0.4776200006874992,0.5517672968647035,0.32787310481052695,0.5133542995309319,0.5795933770706123,0.0,0.1662120962890316,0.22922981627307853,0.03597728429124425,0.3307563674753565,0.2668972528007899,0.0,0.06324006554075584,0.06696191434539991,0.32472828703782225,0.4958734840287735,0.11871385301703562,0.0,0.1909585694333465,0.17462399378449645,0.38395045464043903,0.692731626979466,0.19083442021346184,0.0,0.14477752160095503,0.18482331518774764,0.2631357294626621,0.31645252920419825,0.23154730609827268,0.0,0.2171821746710767,0.20727332139816101,0.48392199647794537,0.4728255840565164,0.2796501686758692,0.0
19,0.23300821483522371,0.25747300764348513,0.32496373500011205,0.5251091195293927,0.18740128902341685,0.0,0.2115218218095758,0.2200329072796302,0.22874081756981118,0.3210601486113329,0.36086625495472335,0.0,0.1914768603050908,0.22019425180092383,0.24936012871169155,0.34730749840547714,0.19782864183470605,0.0,0.3971279747404918,0.43363279805639,0.4308867148462245,0.5339171040067663,0.37345422645699194,0.0,0.44583422135321404,0.5461998918061204,0.2792948923760951,0.457689126102375,0.5835444166467776,0.0,0.16042831050295886,0.2212076663625192,0.022206859357740416,0.3532703888471353,0.25497657018481956,0.0,0.06195561026316849,0.0669668710987755,0.3106866255169454,0.4768024884347092,0.11396590714102105,0.0,0.18987490924430422,0.17612082846136123,0.3756419860585915,0.6764873214127781,0.18380321973179217,0.0,0.11706424907622082,0.1842386112490364,0.19292456946428416,0.2684675036067586,0.24775679378644377,0.0,0.2104784516053697,0.21246791598888115,0.4537520421986437,0.4318282624563503,0.2715621503539054,0.0
20,0.20744216206219146,0.2576389496136572,0.2426672892491893,0.4635021903652865,0.203757405578271,0.0,0.18979078963948626,0.2187790407845227,0.15482437409825262,0.27853060002919117,0.3835121410624194,0.0,0.1822897092574286,0.22034650462117117,0.20958833245248953,0.30674432618899344,0.20000495211380248,0.0,0.3659367873336631,0.43524274687634723,0.34299533938898413,0.4475638782898908,0.38489018241654177,0.0,0.3942866348604197,0.5382771068726158,0.21206303796663434,0.3689008612177044,0.6110470252834388,0.0,0.15528249315619808,0.21355641558842875,0.009956021932064685,0.37351937409048275,0.2473678968634426,0.0,0.05684336780069122,0.06698422368330692,0.2565836650979348,0.4536130555136737,0.11665012840392618,0.0,0.17711462461280952,0.17658805019798007,0.2849127148001534,0.6382639295533268,0.19514418755734905,0.0,0.11806309042876362,0.18028854715147036,0.1979785988215113,0.2530416128333341,0.22740615782489493,0.0,0.184202542886873,0.21621422909636867,0.3475025814325496,0.3618109820977685,0.2939898597373538,0.0
21,0.22350371908743438,0.25873335111797713,0.32661506183975536,0.4556502981227264,0.2533572378576353,0.0,0.23156115792032295,0.21853108944339972,0.37708849960138496,0.3355888016778808,0.4959607243984183,0.0,0.20335553015258656,0.22115277485883106,0.34910982286926184,0.3513109796239635,0.23150560180131846,0.0,0.40386805605128007,0.43939498990077575,0.4821544540960699,0.45558977375687304,0.4409718216967244,0.0,0.42722010699335533,0.5312638320845123,0.2909053640462255,0.36373458924478924,0.6716411053082485,0.0,0.16825345165236066,0.2070088424413125,0.11381354187084997,0.4244974291295287,0.2620546015152304,0.0,0.06378033411762996,0.06725304478346694,0.3610439167868947,0.4563674462933359,0.1286239142961937,0.0,0.16050217475659895,0.1758591087829825,0.19102261804386017,0.5800603566236923,0.231264653546384,0.0,0.0796140820884168,0.17350935259662137,0.11516617566267479,0.20386581018068162,0.29549033603784325,0.0,0.19080816418717084,0.21930099811028136,0.38049947004885504,0.33607464138019905,0.3657236787502617,0.0
22,0.23619656564123104,0.2606955051265091,0.38833936978987577,0.47737926678205855,0.24837628944561174,0.0,0.23949530975752675,0.21821678171881853,0.4124726183236524,0.3920420731698535,0.46628414452896716,0.0,0.21065614765149576,0.22242455688985113,0.3913584461271292,0.4086401769183817,0.22287937440708144,0.0,0.4179840754002895,0.4441011190555021,0.5282078283473532,0.48550022803124177,0.426915895354216,0.0,0.4353794713746342,0.5302768197390176,0.3097711360561341,0.3823973020732402,0.6452844672323217,0.0,0.17233603179495582,0.20067718502856363,0.1450464792155809,0.47596638098464605,0.2521748131570888,0.0,0.06586498417866635,0.06786257332997034,0.3902247923379191,0.4642695407638399,0.12112100235737829,0.0,0.17422531478875053,0.1764344693591431,0.3113842867309919,0.5772104100271457,0.24100201505355337,0.0,0.17773354087557158,0.17091930287617352,0.46859495572348814,0.32909353446923234,0.43725148879858433,0.0,0.20044764211984312,0.2228313134725095,0.4279316937655097,0.3453139919775241,0.3650405278012282,0.0
23,0.23782073859108122,0.2590157031886643,0.39624497936082864,0.500850803214743,0.2340075687138673,0.0,0.2438124123355362,0.21676405828953849,0.43199514927329447,0.4387091883988085,0.4399422353121427,0.0,0.21312266761913523,0.22282232394282125,0.40567491775600995,0.4575853861335331,0.21184846289193232,0.0,0.4166744320946445,0.4472887578394361,0.523938307376274,0.5036396936796782,0.40345178439530455,0.0,0.4896797638696563,0.5315127667264788,0.4242194542509314,0.4695881198020203,0.6585833189266941,0.0,0.1731157057065279,0.1938550080762137,0.15125020185789906,0.5190046917884507,0.23871620890378256,0.0,0.06702713728463083,0.06828811721310976,0.40682446863592264,0.4728956604796104,0.11524940749375039,0.0,0.14946722857455758,0.1753940480011017,0.19049074311683772,0.5272938401386909,0.26083731052651726,0.0,0.15988270955400075,0.1663897667796661,0.42409549286185394,0.39418539920502454,0.44626922101983024,0.0,0.18503406482014606,0.21981136971365256,0.36472060733281747,0.3319816733816843,0.3617095053020667,0.0
24,0.22627088748842106,0.25519484522675195,0.35166289424551095,0.5054403368793586,0.2333473231187162,0.0,0.23261146742422378,0.21423349394148894,0.38363072994051345,0.4490881541070413,0.4282381499392913,0.0,0.20901313292337986,0.2225327457166995,0.3822490033010346,0.48034196336772905,0.2005845274410371,0.0,0.4026135350988703,0.44781038511375326,0.4774798490762406,0.4936327144423809,0.38628342425137147,0.0,0.484246098056891,0.5277992821490878,0.4148540720090779,0.5249163987610932,0.6318957294859961,0.0,0.16242711722579206,0.18559662279848488,0.11321666773232014,0.5334907823342151,0.23377561044317288,0.0,0.06239903842985831,0.06801020531040652,0.3479333405824006,0.46839283914364027,0.11244594433756987,0.0,0.12799912928613627,0.17276592983223993,0.11262264454324183,0.45776830385970063,0.2873337425980498,0.0,0.15276697567478714,0.16107124155884867,0.4065377294008153,0.4335436252775248,0.42463399027092463,0.0,0.15004860915588303,0.2153947896585089,0.24670152645393723,0.2709520451599045,0.3775630847202448,0.0
25,0.2464831503170989,0.2525614592726334,0.45144888147751877,0.5438979117604331,0.23103296724926115,0.0,0.24789613320385018,0.21292894400591122,0.45562453812951137,0.48310815495290516,0.41699027703325175,0.0,0.2111184496917674,0.2218163587893423,0.39589079430801266,0.5028922410859478,0.1830460540329965,0.0,0.40790164754244473,0.4480960614636501,0.49742358049969776,0.4964468909726017,0.3714697757679611,0.0,0.4981619040240768,0.5251631453500781,0.4431194227452057,0.5800856261831325,0.6148357145269963,0.0,0.1689763650245909,0.1772539754963952,0.16767289341720404,0.5605661076941898,0.22353805069311247,0.0,0.06620714973176975,0.06789621208910024,0.4050797997788082,0.47499159211436615,0.10751873580752148,0.0,0.13935515120541137,0.17019838581199764,0.1978449408396839,0.45000777339008624,0.27884230268770005,0.0,0.1782333871340127,0.15829765791270667,0.4778770128415904,0.5007510919559116,0.43478887922193077,0.0,0.1476509927906342,0.20922813518395644,0.2395398315527983,0.24171132735045697,0.3620092381169796,0.0
